,puma,LotArea_07,availFAR_perc_07,st_2007,recent_built,recent_alter,is_st,has_disappered,has_lotincreased,has_merged
799554,4107,2500.0,100.0,,0,0,0,1,0,1
799593,4005,2500.0,-19.0,,0,0,0,1,0,1
799614,4103,5000.0,32.0,,1,1,0,0,0,0
799627,nan,8000.0,100.0,,0,0,0,1,0,1
799672,4006,2200.0,100.0,,0,0,0,1,0,1
799686,4004,4163.0,-87.5,,0,0,0,1,0,1
799697,3701,4576.0,90.1,,0,1,0,1,0,1
799741,4017,4000.0,70.4,,0,1,0,1,0,1
799782,4006,844.0,100.0,,0,0,0,1,0,1
799796,4109,2250.0,100.0,,1,1,0,0,0,0
799815,3804,9083.0,100.0,,0,0,0,1,0,1
799866,3807,10125.0,98.9,,0,1,0,1,0,1
799876,nan,12000.0,100.0,,0,0,0,1,0,1
799943,4010,6000.0,0.0,,0,0,0,1,0,1
799949,3707,3984.0,58.4,,1,1,0,0,0,0
799954,4105,6000.0,100.0,,1,1,0,0,0,0
800015,4107,6250.0,100.0,,0,1,0,1,0,1
800045,nan,4696.0,100.0,,0,1,0,1,0,1
800072,4109,7200.0,0.0,,0,0,0,1,0,1
800080,4007,4843.0,42.5,,0,0,0,0,1,1
800104,3707,13450.0,100.0,,0,1,0,1,0,1
800138,4114,3000.0,47.8,,0,0,0,0,1,1
800163,4107,2000.0,67.0,,1,1,0,0,0,0
800175,3808,2825.0,93.3,,0,1,0,1,0,1
800177,4001,2500.0,50.0,,0,1,0,1,0,1
800203,4001,12500.0,50.0,,1,1,0,0,0,0
800210,3705,5000.0,100.0,,0,0,0,1,0,1
800231,4004,2500.0,100.0,,0,0,0,1,0,1
800235,3810,30150.0,59.4,,1,1,0,0,0,0
800246,3903,8550.0,75.0,,1,1,0,0,0,0
800390,3903,5503.0,100.0,,1,1,0,0,0,0
800404,4008,2100.0,100.0,,1,1,0,0,0,0
800430,4005,7410.0,-35.8,,0,0,0,1,0,1
800488,nan,35100.0,-30.8,,0,0,0,1,0,1
800538,3701,2109.0,18.0,,0,0,0,0,1,1
800604,4109,2198.0,75.2,,1,1,0,0,0,0
800738,3806,2500.0,80.2,,0,0,0,1,0,1
800882,4007,2921.0,49.4,,0,0,0,1,0,1
800901,nan,2004.0,29.2,,1,0,0,0,0,0
800929,4004,1594.0,100.0,,0,0,0,1,0,1
800937,4009,3000.0,91.0,,1,1,0,0,0,0
800940,4103,3500.0,4.0,,0,0,0,0,1,1
800976,3703,15000.0,100.0,,1,1,0,0,0,0
800982,3903,5000.0,100.0,,1,1,0,0,0,0
801036,3807,2209.0,100.0,,1,1,0,0,0,0
801041,3805,2550.0,100.0,,0,0,0,1,0,1
801142,4006,2000.0,100.0,,0,0,0,1,0,1
801143,4103,8528.0,-50.0,,1,0,0,0,0,0
801156,4002,6000.0,100.0,,1,1,0,0,0,0
801159,nan,6000.0,100.0,,0,0,0,1,0,1
801299,nan,4085.0,100.0,,0,0,0,1,0,1
801310,3901,5664.0,-54.0,,1,0,0,0,0,0
801354,3901,7260.0,68.3,,1,1,0,0,0,0
801355,nan,1840.0,7.8,,1,0,0,0,0,0
801357,4018,14480.0,100.0,,1,1,0,0,1,1
801411,3703,2500.0,27.8,,0,0,0,1,0,1
801450,4016,2015.0,56.3,,0,0,0,1,0,1
801521,3703,5000.0,8.3,,0,0,0,1,0,1
801526,nan,2906.0,100.0,,1,1,0,0,0,0
801548,4014,6278.0,95.5,,1,1,0,0,0,0
801563,4005,2200.0,100.0,,0,1,0,1,0,1
801669,4002,1610.0,-38.0,,0,0,0,1,0,1
801820,4105,5000.0,51.7,,1,1,0,0,0,0
801909,3901,14000.0,86.7,,1,1,0,0,0,0
801945,nan,17500.0,100.0,,0,0,0,1,0,1
801949,nan,2120.0,100.0,,1,1,0,0,0,0
802001,4104,10010.0,34.0,,1,1,0,0,1,1
802006,4003,7500.0,58.8,,0,0,0,0,1,1
802023,4114,28494.0,88.5,,0,0,0,1,0,1
802042,4107,3002.0,40.0,,0,0,0,1,0,1
802056,3708,7300.0,90.4,,1,1,0,0,1,1
802079,4004,10349.0,-44.5,,0,0,0,1,0,1
802087,4005,13475.0,-36.6,,0,0,0,1,0,1
802123,4002,2500.0,100.0,,1,1,0,0,0,0
802161,3702,11250.0,1.0,,0,1,0,1,0,1
802178,3703,5000.0,16.7,,0,0,0,1,0,1
802182,4103,2425.0,83.2,,0,0,0,1,0,1
802223,nan,144.0,100.0,,0,0,0,1,0,1
802268,3903,10150.0,42.0,,1,1,0,0,0,0
802318,4106,4000.0,44.0,,1,0,0,0,0,0
802324,3808,2511.0,100.0,,1,1,0,0,1,1
802423,4005,8696.0,100.0,,0,1,0,1,0,1
802450,3902,6000.0,44.0,,1,1,0,0,0,0
802452,4103,9893.0,28.9,,0,1,0,1,0,1
802502,4006,2679.0,72.4,,1,1,0,0,0,0
802549,4005,900.0,-84.0,,0,0,0,0,1,1
802585,4102,2500.0,48.0,,1,1,0,0,0,0
802621,nan,5000.0,100.0,,1,1,0,0,0,0
802679,3902,28000.0,20.0,,0,0,0,0,1,1
802684,4101,4000.0,100.0,,1,1,0,0,0,0
802692,4015,2400.0,-2.0,,0,1,0,0,1,1
802700,4112,2970.0,82.3,,1,1,0,0,0,0
802737,4002,2667.0,100.0,,0,0,0,1,0,1
802742,nan,3604.0,-53.3,,1,0,0,0,0,0
802750,4006,1727.0,82.9,,0,1,0,0,1,1
802805,4112,3781.0,84.4,,1,1,0,0,0,0
802818,nan,3400.0,-56.7,,1,0,0,0,0,0
802853,4009,1500.0,100.0,,0,0,0,1,0,1
802882,3810,3957.0,36.8,,0,0,0,1,0,1
802969,4005,1680.0,64.2,,0,1,0,0,1,1
802974,3705,2857.0,100.0,,0,0,0,1,0,1
802981,4001,38000.0,-28.3,,0,0,0,1,0,1
803020,4001,3771.0,100.0,,1,1,0,0,0,0
803035,4103,2767.0,-65.4,,0,0,0,1,0,1
803101,3902,5475.0,-54.0,,0,0,0,0,1,1
803119,4102,2500.0,100.0,,1,1,0,0,0,0
803126,3807,2406.0,75.2,,0,0,0,1,0,1
803130,4001,2250.0,100.0,,1,1,0,0,0,0
803166,3901,10000.0,75.0,,1,1,0,0,0,0
803203,4005,1745.0,66.0,,0,1,0,0,1,1
803327,3806,12625.0,52.0,,0,1,0,1,0,1
803329,4112,3720.0,100.0,,0,1,0,0,1,1
803340,4003,2500.0,100.0,,0,1,0,1,0,1
803368,4114,1878.0,100.0,,0,0,0,1,0,1
803380,nan,1892.0,33.3,,0,0,0,1,0,1
803403,3805,4081.0,100.0,,0,0,0,1,0,1
803463,4103,2500.0,67.1,,0,1,0,1,0,1
803513,4112,5000.0,60.0,,1,0,0,0,0,0
803548,4007,3750.0,100.0,,1,1,0,0,0,0
803563,nan,2500.0,100.0,,1,1,0,0,0,0
803623,4012,2504.0,60.5,,0,1,0,0,1,1
803627,4111,5580.0,10.0,,1,0,0,0,0,0
803637,4001,7500.0,66.7,,1,1,0,0,0,0
803677,3903,3075.0,100.0,,1,1,0,0,0,0
803686,nan,950.0,100.0,,1,1,0,0,1,1
803744,4018,2325.0,67.5,,0,0,0,1,0,1
803760,3901,40000.0,100.0,,1,1,0,0,0,0
803770,3705,2412.0,100.0,,0,0,0,1,0,1
803786,4109,3973.0,97.6,,1,1,0,0,0,0
803879,nan,1800.0,-60.0,,1,0,0,0,0,0
803889,3901,9125.0,-46.7,,1,0,0,0,0,0
803890,3708,37665.0,100.0,,0,0,0,1,0,1
803937,4011,4998.0,-76.1,,0,0,0,1,0,1
803975,4006,1200.0,2.0,,0,0,0,1,0,1
804002,3902,7000.0,100.0,,1,1,0,0,0,0
804015,3806,22594.0,100.0,,0,0,0,1,0,1
804021,4003,1779.0,100.0,,0,1,0,1,0,1
804024,4109,5000.0,100.0,,1,1,0,0,0,0
804038,3710,2500.0,100.0,,0,0,0,1,0,1
804052,4111,2500.0,1.6,,1,0,0,0,0,0
804106,3901,4473.0,-20.0,,1,0,0,0,0,0
804182,4101,2500.0,100.0,,1,1,0,0,0,0
804188,3709,8000.0,91.8,9.0,0,1,1,1,0,1
804195,3903,2500.0,100.0,,1,1,0,0,0,0
804226,4004,1400.0,100.0,,0,1,0,1,0,1
804273,3709,50750.0,74.0,,1,1,0,0,0,0
804286,4004,4563.0,100.0,,0,0,0,1,0,1
804290,4004,4200.0,100.0,,1,1,0,0,0,0
804309,nan,1860.0,100.0,,1,1,0,0,0,0
804339,4008,2500.0,100.0,,0,1,0,1,0,1
804405,4003,5000.0,100.0,,1,1,0,0,0,0
804663,nan,2500.0,100.0,,1,1,0,0,1,1
804716,4002,6000.0,75.7,,1,1,0,0,0,0
804721,4104,5335.0,26.0,,1,1,0,0,0,0
804723,4001,3890.0,100.0,,1,1,0,0,0,0
804724,3807,4000.0,-50.6,266.0,0,0,1,1,0,1
804763,nan,2769.0,100.0,,1,1,0,0,0,0
804767,4012,5925.0,0.0,,1,1,0,0,1,1
804775,4112,2457.0,-25.0,,1,0,0,0,0,0
804777,4017,3680.0,97.5,,0,1,0,1,0,1
804795,4006,2000.0,100.0,,0,0,0,1,0,1
804864,3705,2559.0,69.5,,0,0,0,1,0,1
804879,3901,9905.0,100.0,,1,1,0,0,0,0
804927,nan,3220.0,0.0,,1,0,0,0,0,0
804941,4007,72500.0,100.0,,0,0,0,0,1,1
804984,4104,8133.0,40.0,,1,1,0,0,0,0
805007,nan,3435.0,16.0,,1,0,0,0,0,0
805010,4110,2000.0,100.0,,0,0,0,1,0,1
805024,3903,2125.0,100.0,5.0,1,1,1,0,0,0
805031,4001,2500.0,50.6,,0,1,0,1,0,1
805039,4006,2935.0,90.0,,0,1,0,1,0,1
805051,4107,25000.0,21.5,,0,1,0,0,1,1
805115,4106,3150.0,100.0,,1,1,0,0,0,0
805176,4001,7500.0,58.8,,0,0,0,1,0,1
805179,nan,8000.0,100.0,,0,0,0,1,0,1
805181,4006,1633.0,100.0,,1,1,0,0,0,0
805194,3810,2910.0,6.3,,0,0,0,1,0,1
805208,3807,21736.0,-34.0,,0,0,0,0,1,1
805247,nan,3585.0,100.0,,1,1,0,0,0,0
805330,4009,3000.0,100.0,,1,0,0,0,1,1
805371,4004,2915.0,100.0,,1,1,0,0,0,0
805375,4006,1944.0,32.5,,0,0,0,1,0,1
805378,3902,11300.0,68.0,,0,0,0,0,1,1
805428,3902,10000.0,68.3,,1,1,0,0,0,0
805483,4114,4000.0,13.3,,1,1,0,0,0,0
805536,nan,1900.0,100.0,,1,1,0,0,0,0
805542,3901,5920.0,100.0,,0,0,0,1,0,1
805622,4103,4230.0,80.6,,1,1,0,0,0,0
805626,3803,2498.0,100.0,,1,1,0,0,1,1
805667,4103,3325.0,58.4,,0,1,0,1,0,1
805686,4009,5952.0,75.6,,0,0,0,1,0,1
805687,4111,12450.0,23.3,,1,1,0,0,0,0
805829,nan,20827.0,100.0,,1,1,0,0,0,0
805837,3903,3000.0,100.0,,1,1,0,0,0,0
805901,nan,4800.0,100.0,,1,1,0,0,0,0
805985,4110,2500.0,91.1,,1,1,0,0,0,0
805987,3902,2472.0,100.0,,0,0,0,0,1,1
806122,4114,4000.0,100.0,,1,1,0,0,0,0
806135,4001,7500.0,100.0,,0,0,0,1,0,1
806284,4004,4000.0,-36.5,,0,0,0,1,0,1
806287,3708,4500.0,69.2,,1,0,0,0,0,0
806337,3809,2420.0,-46.8,,0,0,0,1,0,1
806437,3708,12059.0,100.0,,1,1,0,0,0,0
806565,3902,29875.0,60.0,,0,1,0,0,1,1
806615,3702,7954.0,53.9,,0,0,0,0,1,1
806625,nan,2500.0,100.0,,1,1,0,0,1,1
806654,3805,67965.0,-24.0,,1,1,0,0,0,0
806686,nan,2167.0,-76.7,,1,0,0,0,0,0
806744,3806,6650.0,41.1,,0,0,0,1,0,1
806760,nan,6949.0,100.0,,0,0,0,1,0,1
806819,4105,6000.0,100.0,,1,0,0,0,0,0
806845,4105,9131.0,73.0,,1,1,0,0,1,1
806850,3708,10117.0,100.0,,0,0,0,1,0,1
806870,4101,4400.0,84.8,,0,0,0,1,0,1
806909,nan,2000.0,100.0,,0,0,0,1,0,1
806928,3902,4000.0,53.3,,1,1,0,0,0,0
806943,nan,2966.0,-41.1,,1,0,0,0,0,0
806945,4102,5875.0,74.0,,1,1,0,0,0,0
806952,nan,2150.0,100.0,,1,1,0,0,0,0
806984,3710,2583.0,100.0,,1,1,0,0,0,0
806997,3902,6050.0,70.0,,1,1,0,0,0,0
807009,4001,16875.0,85.0,,1,1,0,0,1,1
807032,4004,1916.0,97.5,,1,1,0,0,1,1
807034,4108,3610.0,30.0,,1,1,0,0,0,0
807042,4003,7500.0,-23.5,,0,0,0,1,0,1
807048,4112,9000.0,62.4,,1,0,0,0,0,0
807052,nan,1800.0,100.0,,1,1,0,0,1,1
807108,4002,2000.0,80.2,,1,1,0,0,0,0
807130,nan,23336.0,100.0,,1,1,0,0,0,0
807146,3901,4875.0,100.0,,1,0,0,0,0,0
807163,3808,9381.0,35.6,,0,0,0,1,0,1
807172,4012,10000.0,-33.0,,0,0,0,0,1,1
807213,nan,2752.0,100.0,,1,1,0,0,0,0
807242,3709,67500.0,-32.9,,0,0,0,0,1,1
807252,4012,2504.0,-36.3,,0,0,0,1,0,1
807276,3805,2812.0,3.2,,0,0,0,1,0,1
807346,4106,12586.0,58.0,,1,1,0,0,0,0
807376,4111,1497.0,80.0,,0,0,0,0,1,1
807396,4002,3078.0,53.9,,0,1,0,1,0,1
807431,3701,2430.0,100.0,,0,1,0,1,0,1
807468,4017,16000.0,100.0,,0,1,0,1,0,1
807512,3707,6000.0,100.0,,0,0,0,0,1,1
807561,3705,9237.0,100.0,,0,0,0,1,0,1
807667,4012,1252.0,100.0,,0,1,0,1,0,1
807700,4102,2300.0,76.1,,1,1,0,0,0,0
807758,4008,2000.0,83.3,,1,1,0,0,0,0
807788,3706,2500.0,91.3,,1,1,0,0,0,0
807792,3807,2161.0,66.7,,0,1,0,1,0,1
807811,3805,4017.0,-12.0,42.0,0,0,1,1,0,1
807819,4004,1983.0,100.0,,1,1,0,0,1,1
807857,4016,6000.0,43.2,,0,0,0,0,1,1
807867,4003,1500.0,100.0,,1,1,0,0,0,0
807884,nan,2000.0,1.2,,1,0,0,0,0,0
807923,nan,2884.0,-20.8,,0,0,0,1,0,1
807980,3902,5900.0,16.0,,0,0,0,0,1,1
807986,4013,5859.0,-48.1,,0,0,0,1,0,1
808052,nan,3000.0,-11.7,,1,0,0,0,0,0
808069,4107,3290.0,95.1,,1,1,0,0,0,0
808137,4003,2300.0,41.5,,0,1,0,1,0,1
808154,4014,2913.0,100.0,,1,1,0,0,0,0
808166,4105,60960.0,71.7,,0,0,0,0,1,1
808231,3804,2220.0,5.8,60.0,0,0,1,0,1,1
808389,3806,3150.0,87.4,,1,1,0,0,0,0
808439,4014,4007.0,4.0,,0,0,0,1,0,1
808447,4112,3500.0,48.3,,1,1,0,0,0,0
808500,4105,6400.0,100.0,,1,0,0,0,0,0
808505,3804,7575.0,100.0,,0,0,0,1,0,1
808549,4012,2063.0,7.8,,0,0,0,0,1,1
808557,3901,12882.0,61.7,,1,1,0,0,0,0
808560,4002,2500.0,100.0,,1,1,0,0,0,0
808583,3709,19813.0,95.5,,1,1,0,0,1,1
808629,4005,2500.0,-50.0,,0,0,0,1,0,1
808663,3803,1875.0,-20.6,,0,0,0,1,0,1
808667,4005,1750.0,100.0,,0,0,0,1,0,1
808682,4104,5500.0,53.3,,1,0,0,0,0,0
808721,4004,2000.0,6.0,,0,0,0,1,0,1
808754,4111,2505.0,60.0,,1,1,0,0,0,0
808792,4008,2502.0,27.2,,0,0,0,1,0,1
808801,3902,3700.0,-13.3,,1,0,0,0,0,0
809022,4102,3125.0,-20.0,,0,0,0,1,0,1
809044,3706,33933.0,100.0,,0,0,0,1,0,1
809077,3710,46424.0,-19.2,,0,0,0,1,0,1
809178,4003,2500.0,100.0,,0,1,0,1,0,1
809226,4105,14862.0,60.0,,0,0,0,0,1,1
809325,3804,4037.0,100.0,,0,1,0,1,0,1
809339,nan,2500.0,100.0,,1,1,0,0,0,0
809357,3810,4537.0,53.5,,1,1,0,0,0,0
809375,4008,6291.0,77.8,,0,1,0,0,1,1
809425,4001,5025.0,-9.3,,0,0,0,1,0,1
809437,4004,15000.0,86.0,140.0,1,1,1,0,0,0
809448,4111,2500.0,-42.2,,0,0,0,0,1,1
809458,4104,4000.0,46.7,,1,1,0,0,0,0
809470,4008,2375.0,-40.8,,1,0,0,0,0,0
809494,4113,5000.0,71.2,,1,1,0,0,0,0
809498,3705,8821.0,-16.9,,0,0,0,1,0,1
809508,4001,4400.0,34.2,,0,0,0,0,1,1
809551,4007,2500.0,100.0,,0,0,0,1,0,1
809555,nan,7600.0,100.0,,0,0,0,1,0,1
809573,3901,8250.0,48.3,,1,1,0,0,0,0
809594,4110,3487.0,20.0,,1,1,0,0,0,0
809599,4014,4007.0,48.1,,1,1,0,0,0,0
809633,3902,16583.0,100.0,,1,1,0,0,0,0
809682,3807,2584.0,58.8,,0,0,0,1,0,1
809706,4109,5000.0,50.0,,1,1,0,0,0,0
809749,4018,3853.0,18.3,,1,1,0,0,0,0
809774,3901,5000.0,100.0,,1,1,0,0,0,0
809795,4005,1407.0,78.7,,1,1,0,0,0,0
809797,4006,4140.0,100.0,,0,0,0,1,0,1
809804,4006,2000.0,100.0,,0,1,0,1,0,1
809835,nan,2000.0,100.0,,0,0,0,1,0,1
809847,3804,66275.0,100.0,,1,0,0,0,1,1
809901,nan,4852.0,100.0,,1,1,0,0,0,0
809925,4004,2000.0,86.7,,0,0,0,1,0,1
809939,4016,3000.0,43.3,,1,1,0,0,1,1
809993,nan,3600.0,100.0,,1,1,0,0,0,0
810032,4112,3995.0,100.0,,1,1,0,0,0,0
810035,nan,2175.0,31.5,,1,1,0,0,0,0
810060,3704,2428.0,100.0,,0,0,0,1,0,1
810123,3704,3856.0,100.0,,1,1,0,0,0,0
810131,3707,2000.0,100.0,,0,0,0,1,0,1
810132,3901,12100.0,16.7,,1,1,0,0,0,0
810205,4112,3943.0,68.0,,0,0,0,0,1,1
810233,3803,1100.0,100.0,,1,1,0,0,0,0
810248,4103,3325.0,41.7,,1,1,0,0,0,0
810291,4001,2005.0,100.0,,0,1,0,1,0,1
810296,nan,2162.0,100.0,,0,0,0,1,0,1
810350,nan,3322.0,-50.0,,1,0,0,0,0,0
810381,4106,7800.0,100.0,,1,1,0,0,0,0
810438,3902,4800.0,-46.0,,1,0,0,0,0,0
810468,4103,2500.0,67.1,,1,1,0,0,0,0
810474,4009,6000.0,76.7,,1,0,0,0,0,0
810476,3709,18111.0,100.0,,0,1,0,1,0,1
810495,nan,3000.0,100.0,,0,0,0,1,0,1
810509,4105,6000.0,83.3,,1,1,0,0,0,0
810513,4005,2023.0,100.0,,0,1,0,1,0,1
810527,4104,20000.0,94.0,,1,1,0,0,0,0
810606,4101,18276.0,80.2,,1,1,0,0,0,0
810645,4002,5000.0,21.2,,0,1,0,0,1,1
810701,3902,2850.0,71.7,,1,1,0,0,0,0
810744,4001,6000.0,0.0,,1,1,0,0,1,1
810785,4103,4000.0,51.7,,1,1,0,0,0,0
810795,4007,1658.0,100.0,,1,1,0,0,0,0
810798,4105,6153.0,71.7,,0,0,0,1,0,1
810803,3810,5474.0,26.7,,0,0,0,1,0,1
810804,nan,5258.0,100.0,,0,1,0,1,0,1
810903,4017,2000.0,33.3,,0,0,0,1,0,1
810904,4110,3900.0,100.0,,0,0,0,1,0,1
810980,4010,2255.0,27.2,,0,1,0,1,0,1
811019,4111,2947.0,-15.6,,1,0,0,0,0,0
811071,4102,2535.0,25.5,,0,0,0,1,0,1
811133,4111,3600.0,36.5,,0,0,0,1,0,1
811149,3702,4000.0,-11.1,,0,0,0,1,0,1
811170,4006,2500.0,37.0,,1,0,0,0,0,0
811181,4004,3800.0,100.0,,0,0,0,1,0,1
811264,4109,4375.0,86.4,,0,1,0,1,0,1
811280,3806,2510.0,59.8,1.0,0,0,1,1,0,1
811348,nan,2000.0,100.0,,1,1,0,0,1,1
811370,4103,2625.0,91.1,,1,1,0,0,0,0
811410,3807,2469.0,100.0,,0,0,0,1,0,1
811483,nan,5400.0,-3.3,,0,0,0,1,0,1
811485,nan,3315.0,10.0,,1,0,0,0,0,0
811486,4004,4580.0,77.5,,0,0,0,1,0,1
811490,3805,22025.0,-28.0,58.0,0,0,1,0,1,1
811491,4004,250.0,74.5,,0,0,0,0,1,1
811593,3902,2500.0,-26.7,,1,0,0,0,0,0
811624,4109,2500.0,60.0,,0,0,0,1,0,1
811649,4004,2300.0,78.1,3.0,0,0,1,1,0,1
811710,nan,24652.0,100.0,,0,0,0,1,0,1
811724,4006,2500.0,82.8,,0,0,0,1,0,1
811922,nan,1000.0,100.0,,0,0,0,1,0,1
811943,4011,26680.0,100.0,,1,0,0,0,0,0
811962,4109,1815.0,100.0,,1,1,0,0,0,0
811972,3809,2811.0,100.0,,0,0,0,1,0,1
812004,4007,2000.0,75.3,,0,0,0,1,0,1
812027,4103,37672.0,72.0,,0,0,0,0,1,1
812059,4004,1337.0,25.3,,0,0,0,1,0,1
812186,nan,1986.0,-60.8,,0,0,0,1,0,1
812220,4008,2000.0,11.1,,0,0,0,1,0,1
812232,nan,5700.0,100.0,,1,1,0,0,0,0
812263,4008,1900.0,79.4,,1,1,0,0,0,0
812325,3901,7200.0,44.0,,0,1,0,0,1,1
812360,3705,12600.0,100.0,,1,1,0,0,0,0
812366,3807,14200.0,39.1,,0,0,0,1,0,1
812467,4007,3650.0,97.5,,0,0,0,0,1,1
812493,4110,4525.0,74.4,,1,1,0,0,1,1
812494,nan,1952.0,-16.7,,1,0,0,0,0,0
812555,3702,5479.0,65.6,,0,1,0,1,0,1
812566,nan,1000.0,100.0,,0,0,0,1,0,1
812615,nan,5000.0,100.0,,0,0,0,1,0,1
812625,3901,21870.0,100.0,,0,0,0,1,0,1
812632,4014,2003.0,70.8,,0,1,0,1,0,1
812648,4017,6000.0,22.4,,0,0,0,1,0,1
812692,3807,1109.0,90.2,,0,0,0,1,0,1
812748,3706,2480.0,100.0,,0,0,0,1,0,1
812761,4106,5500.0,66.7,,1,0,0,0,0,0
812772,4111,1615.0,100.0,,0,0,0,0,1,1
812849,4103,4000.0,67.8,,0,1,0,1,0,1
812870,4014,2504.0,61.3,,1,1,0,0,0,0
812882,nan,2500.0,100.0,,0,0,0,0,1,1
812883,3806,2511.0,100.0,,0,0,0,1,0,1
812919,nan,2436.0,100.0,,1,1,0,0,0,0
812921,nan,2247.0,100.0,,0,0,0,1,0,1
812971,3707,9000.0,100.0,,1,0,0,0,0,0
812983,nan,1733.0,100.0,,0,0,0,1,0,1
812989,4001,1875.0,100.0,,0,0,0,1,0,1
813092,4002,1640.0,70.0,,0,0,0,0,1,1
813126,3901,1520.0,100.0,,1,1,0,0,0,0
813134,3702,2323.0,100.0,,0,0,0,1,0,1
813160,3803,3750.0,100.0,,0,1,0,1,0,1
813199,nan,2280.0,100.0,,1,1,0,0,0,0
813233,4003,2500.0,100.0,,1,1,0,0,1,1
813245,nan,2023.0,46.9,,0,0,0,1,0,1
813268,nan,2500.0,100.0,,0,0,0,1,0,1
813285,4110,5000.0,79.2,,0,1,0,1,0,1
813305,3807,6583.0,100.0,,1,1,0,0,0,0
813319,4004,2500.0,100.0,,1,1,0,0,1,1
813358,4004,5225.0,100.0,,1,1,0,0,0,0
813362,nan,6000.0,100.0,,0,0,0,1,0,1
813399,nan,3780.0,100.0,,1,1,0,0,0,0
813409,3903,13110.0,70.0,,1,1,0,0,0,0
813436,3703,2423.0,100.0,,1,0,0,0,0,0
813439,4112,1051.0,-15.3,,0,0,0,0,1,1
813476,nan,2943.0,16.8,,1,0,0,0,0,0
813484,4111,5000.0,33.3,,0,1,0,0,1,1
813549,4008,2000.0,100.0,,1,1,0,0,0,0
813583,3808,1688.0,82.8,,0,0,0,1,0,1
813636,4105,1880.0,-72.0,,0,0,0,0,1,1
813640,nan,3936.0,0.0,,1,0,0,0,0,0
813677,nan,12046.0,100.0,,1,1,0,0,0,0
813678,3810,2500.0,44.2,,1,1,0,0,0,0
813680,nan,1.0,100.0,,0,0,0,0,1,1
813686,4002,1800.0,100.0,,1,1,0,0,0,0
813687,nan,1030.0,100.0,,0,1,0,1,0,1
813768,3807,30015.0,-68.6,,0,0,0,1,0,1
813833,4018,7537.0,12.8,,0,0,0,1,0,1
813875,4103,5000.0,100.0,,1,1,0,0,0,0
813901,4018,4000.0,100.0,,1,1,0,0,0,0
813956,3902,4000.0,58.3,,1,1,0,0,0,0
814129,4104,4000.0,-12.0,,1,1,0,0,0,0
814238,4003,1770.0,65.4,,0,0,0,1,0,1
814259,4114,32750.0,100.0,,0,0,0,0,1,1
814264,3804,2160.0,100.0,,0,1,0,1,0,1
814381,nan,1323.0,100.0,,1,1,0,0,0,0
814404,3702,1979.0,50.2,,0,0,0,1,0,1
814431,4113,2833.0,44.4,,1,1,0,0,0,0
814512,4106,3000.0,100.0,,0,0,0,1,0,1
814632,3703,2702.0,-27.8,,1,0,0,0,0,0
814727,4110,3600.0,100.0,,1,1,0,0,0,0
814766,nan,3000.0,-43.3,,0,0,0,1,0,1
814781,4017,3867.0,18.9,,1,1,0,0,0,0
814788,4001,10487.0,84.5,,1,1,0,0,0,0
814815,nan,2035.0,100.0,,0,0,0,1,0,1
814821,3807,3700.0,100.0,,0,1,0,1,0,1
814822,4002,3500.0,100.0,,1,1,0,0,0,0
814832,4102,6250.0,21.0,,0,0,0,1,0,1
814902,3710,2315.0,52.3,,0,0,0,1,0,1
814908,nan,75.0,100.0,,0,0,0,1,0,1
814952,nan,300.0,100.0,,1,1,0,0,0,0
814990,3801,2055.0,-54.9,,0,0,0,1,0,1
815007,4110,2500.0,-33.3,,1,0,0,0,0,0
815010,3901,3807.0,100.0,,1,1,0,0,0,0
815144,4103,4000.0,51.1,,1,1,0,0,0,0
815161,nan,2000.0,100.0,,1,1,0,0,0,0
815214,nan,2500.0,100.0,,0,1,0,1,0,1
815235,3705,2500.0,100.0,,0,0,0,1,0,1
815347,4112,4500.0,100.0,,1,1,0,0,0,0
815364,4104,7350.0,50.0,,1,1,0,0,0,0
815375,4002,2000.0,-39.9,,0,0,0,1,0,1
815438,4004,2008.0,100.0,,1,1,0,0,0,0
815439,3803,2018.0,11.3,,0,0,0,1,0,1
815470,4103,2500.0,-18.3,,1,0,0,0,0,0
815536,4001,2450.0,-36.2,,0,0,0,1,0,1
815541,3704,4750.0,74.1,,0,0,0,0,1,1
815628,nan,1347.0,100.0,,0,0,0,1,0,1
815643,4001,2500.0,-54.3,,0,0,0,1,0,1
815672,nan,2240.0,46.9,,1,0,0,0,0,0
815689,3705,4569.0,100.0,,1,1,0,0,1,1
815717,4114,4500.0,50.0,,1,1,0,0,0,0
815726,4104,9000.0,78.0,,1,1,0,0,0,0
815808,4017,5800.0,-23.2,,0,0,0,1,0,1
815957,4002,1800.0,100.0,,1,1,0,0,0,0
816024,4103,4000.0,65.0,,1,1,0,0,0,0
816042,4011,2835.0,25.1,,0,0,0,1,0,1
816196,4114,3800.0,100.0,,1,1,0,0,0,0
816224,nan,3700.0,100.0,,1,1,0,0,0,0
816229,3707,5438.0,48.0,,0,0,0,1,0,1
816365,4002,9917.0,61.0,,1,1,0,0,0,0
816412,4014,1214.0,100.0,,0,0,0,1,0,1
816423,4001,44616.0,33.2,113.0,0,0,1,1,0,1
816578,3704,5000.0,13.3,,0,0,0,1,0,1
816605,3701,3701.0,100.0,,1,1,0,0,1,1
816620,4004,4417.0,56.1,,0,0,0,1,0,1
816659,4101,2604.0,66.7,,1,1,0,0,0,0
816677,nan,13500.0,100.0,,1,1,0,0,0,0
